Georgia Department Of Education
Free and Reduced Price Meal Eligibility
Free and Reduced Lunch (FRL) - Fiscal Year 2019 Data Report
 
System ID, System Name,School ID - School Name,KK-12 % FRL
761,Atlanta Public Schools, 0186 - Maynard H. Jackson  Jr. High School,*
761,Atlanta Public Schools, 1417 - Kindezi Old 4th Ward,*
761,Atlanta Public Schools, 4056 - Cleveland Elementary School,*
761,Atlanta Public Schools, 2569 - West Manor Elementary School,*
761,Atlanta Public Schools, 3059 - Fain Elementary School,*
761,Atlanta Public Schools, 1418 - John Lewis Invictus Academy,*
761,Atlanta Public Schools, 0206 - Atlanta Neighborhood Charter - Middle,17.24
761,Atlanta Public Schools, 0105 - Finch Elementary,*
761,Atlanta Public Schools, 0207 - Hillside Conant School,*
761,Atlanta Public Schools, 0116 - Springdale Park Elementary School,10.42
761,Atlanta Public Schools, 0515 - Charles Drew Charter School JA/SA,52.58
761,Atlanta Public Schools, 1068 - Towns Elementary School,*
761,Atlanta Public Schools, 1411 - B.E.S.T Academy,*
761,Atlanta Public Schools, 0106 - Early College High School at Carver,*
761,Atlanta Public Schools, 1415 - Woodson Park Academy,*
761,Atlanta Public Schools, 0212 - KIPP Atlanta Collegiate Academy,*
761,Atlanta Public Schools, 1410 - Corretta Scott King Womens' Leadership Academy,*
761,Atlanta Public Schools, 1567 - Smith Elementary School,17.88
761,Atlanta Public Schools, 1412 - South Atlanta High School,*
761,Atlanta Public Schools, 3051 - Beecher Hills Elementary School,*
761,Atlanta Public Schools, 0505 - Atlanta Neighborhood Charter - Elementary,9.34
761,Atlanta Public Schools, 2062 - The John Hope-Charles Walter Hill Elementary Schools,*
761,Atlanta Public Schools, 2053 - Brandon Elementary School,8.13
761,Atlanta Public Schools, 0123 - Kindezi,*
761,Atlanta Public Schools, 1419 - KIPP Soul Primary,78.07
761,Atlanta Public Schools, 0303 - Bolton Academy,51.11
761,Atlanta Public Schools, 0305 - Burgess-Peterson Elementary School,*
761,Atlanta Public Schools, 0103 - Heritage Academy Elementary,*
761,Atlanta Public Schools, 0182 - Mays High School,*
761,Atlanta Public Schools, 3067 - Sutton Middle School,23.73
761,Atlanta Public Schools, 0213 - KIPP Strive Primary,*
761,Atlanta Public Schools, 0192 - North Atlanta High School,25.58
761,Atlanta Public Schools, 2560 - Gideons Elementary School,*
761,Atlanta Public Schools, 0304 - Deerwood Academy School,*
761,Atlanta Public Schools, 0196 - Cascade Elementary School,*
761,Atlanta Public Schools, 0504 - Harper-Archer Middle School,*
761,Atlanta Public Schools, 1066 - Rivers Elementary School,28.42
761,Atlanta Public Schools, 0173 - Long Middle School,*
761,Atlanta Public Schools, 0100 - Brown Middle School,*
761,Atlanta Public Schools, 5067 - Thomasville Heights Elementary School,*
761,Atlanta Public Schools, 5051 - Benteen Elementary School,*
761,Atlanta Public Schools, 0288 - Price Middle School,*
761,Atlanta Public Schools, 3065 - Peyton Forest Elementary School,*
761,Atlanta Public Schools, 2564 - Lin Elementary School,#
761,Atlanta Public Schools, 5566 - F. L. Stanton Elementary School,*
761,Atlanta Public Schools, 0513 - Miles Elementary School,*
761,Atlanta Public Schools, 5562 - Humphries Elementary School,*
761,Atlanta Public Schools, 0104 - Dobbs Elementary School ,*
761,Atlanta Public Schools, 0373 - King Middle School,*
603,Bacon County, 0102 - Bacon County Primary School,86.54
603,Bacon County, 0302 - Bacon County High School,58.04
603,Bacon County, 3050 - Bacon County Elementary School,86.46
603,Bacon County, 0202 - Bacon County Middle School,68.22
604,Baker County, 0105 - Baker County K12 School,94.1
605,Baldwin County, 0300 - Lakeview Academy,92.79
605,Baldwin County, 0189 - Baldwin High School,92.86
605,Baldwin County, 0100 - Oak Hill MS,92.86
605,Baldwin County, 0303 - Midway Hills Academy,92.73
605,Baldwin County, 0301 - Midway Hills Primary,92.83
605,Baldwin County, 0302 - Lakeview Primary,92.87
606,Banks County, 0199 - Banks County High School,51.01
606,Banks County, 0105 - Banks County Middle School,61.01
606,Banks County, 0205 - Banks County Primary School,60.1
606,Banks County, 0107 - Banks County Elementary School,65.68
607,Barrow County, 0101 - Apalachee High School,53.68
607,Barrow County, 0193 - Bramlett Elementary School,44.71
607,Barrow County, 5050 - Statham Elementary School,69.8
607,Barrow County, 4050 - Holsenbeck Elementary School,71.49
607,Barrow County, 1050 - Auburn Elementary School,80
607,Barrow County, 0105 - County Line Elementary School,63.34
607,Barrow County, 0289 - Russell Middle School,61.66
607,Barrow County, 0205 - Bethlehem Elementary School,63.31
607,Barrow County, 0106 - Haymon-Morris Middle School,57.23
607,Barrow County, 3052 - Winder-Barrow High School,50.46
607,Barrow County, 0114 - Bear Creek Middle School,57.26
607,Barrow County, 0298 - Yargo Elementary School,61.04
607,Barrow County, 0189 - Kennedy Elementary School,73.1
607,Barrow County, 0299 - Winder Elementary School,78.62
607,Barrow County, 0198 - Westside Middle School,69.42
608,Bartow County, 0101 - Woodland Middle School at Euharlee,52.3
608,Bartow County, 2052 - Emerson Elementary School,73.3
608,Bartow County, 0190 - Red Top Middle School,71.73
608,Bartow County, 0115 - Cloverleaf Elementary,65.29
608,Bartow County, 0186 - Mission Road Elementary School,55.66
608,Bartow County, 0177 - Adairsville Elementary School,52.1
608,Bartow County, 0107 - Euharlee Elementary School,50.72
608,Bartow County, 0396 - Taylorsville Elementary School,51.89
608,Bartow County, 0377 - Hamilton Crossing Elementary School,53.61
608,Bartow County, 0301 - Adairsville Middle School,50.76
608,Bartow County, 0104 - Clear Creek Elementary School,51.57
608,Bartow County, 0106 - Pine Log Elementary,58.31
608,Bartow County, 0114 - Cass High School,51.38
608,Bartow County, 0198 - Woodland High School,44.01
608,Bartow County, 0105 - Adairsville High School,43.3
608,Bartow County, 0296 - Kingston Elementary School,77.17
608,Bartow County, 0175 - White Elementary School,59.08
608,Bartow County, 0195 - Cass Middle School,62.07
608,Bartow County, 0196 - Allatoona Elementary School,75.18
609,Ben Hill County, 0296 - Ben Hill County Middle School,91.62
609,Ben Hill County, 0196 - Ben Hill County Primary School,91.67
609,Ben Hill County, 0111 - Ben Hill Elementary School,91.69
609,Ben Hill County, 0291 - Fitzgerald High School,91.63
610,Berrien County, 0106 - Berrien Academy Performance Learning Center,83.33
610,Berrien County, 0194 - Berrien Middle School,83.57
610,Berrien County, 0101 - Berrien High School,83.46
610,Berrien County, 5050 - Berrien Primary School,83.55
610,Berrien County, 0195 - Berrien Elementary School,83.52
611,Bibb County, 0305 - Rutland Middle School,*
611,Bibb County, 0386 - Southwest High School,*
611,Bibb County, 3060 - Heard Elementary School,*
611,Bibb County, 1067 - Porter Elementary School,*
611,Bibb County, 1105 - Springdale Elementary School,*
611,Bibb County, 0705 - Union Elementary School,*
611,Bibb County, 1205 - Carter Elementary School,*
611,Bibb County, 0307 - Price Academy,*
611,Bibb County, 0505 - Weaver Middle School,*
611,Bibb County, 0286 - Northeast High School,*
611,Bibb County, 0405 - Rosa Taylor Elementary School,*
611,Bibb County, 0204 - Rutland High School,*
611,Bibb County, 1005 - Brookdale Elementary School,*
611,Bibb County, 0605 - Heritage Elementary School,*
611,Bibb County, 0105 - Howard High School,*
611,Bibb County, 5050 - Appling Middle School,*
611,Bibb County, 0117 - Academy For Classical Education,*
611,Bibb County, 0103 - Skyview Elementary School,*
611,Bibb County, 0108 - Ballard Hudson Middle School,*
611,Bibb County, 1309 - Veterans Elementary School,*
611,Bibb County, 3067 - Ingram/Pye Elementary School,*
611,Bibb County, 0104 - Burdell Elementary School,*
611,Bibb County, 1054 - Bernd Elementary School,*
611,Bibb County, 1307 - Southfield Elementary School,*
611,Bibb County, 0109 - Bruce Elementary School,*
611,Bibb County, 2060 - Hartley Elementary School,*
611,Bibb County, 1306 - Martin Luther King Jr Elementary School,*
611,Bibb County, 0383 - Williams Elementary School,*
611,Bibb County, 0805 - Riley Elementary School,*
611,Bibb County, 1305 - Lane Elementary School,*
611,Bibb County, 0298 - Miller Magnet Middle School,*
611,Bibb County, 1050 - Alexander II Magnet School,*
611,Bibb County, 0186 - Central High School,*
611,Bibb County, 0205 - Howard Middle School,*
611,Bibb County, 0198 - Westside High School,*
611,Bibb County, 0203 - Vineville Academy,*
612,Bleckley County, 0197 - Bleckley County Elementary School,86.59
612,Bleckley County, 1050 - Bleckley County Primary School,86.74
612,Bleckley County, 0105 - Bleckley County High School,50.88
612,Bleckley County, 0112 - Bleckley Middle School,52.61
612,Bleckley County, 0115 - Bleckley County Success Academy,93.88
613,Brantley County, 2050 - Hoboken Elementary School,88.28
613,Brantley County, 3050 - Nahunta Primary School,88.13
613,Brantley County, 0101 - Waynesville Primary School,88.17
613,Brantley County, 0194 - Brantley County Middle School,88.34
613,Brantley County, 1050 - Brantley County High School,68.12
613,Brantley County, 0110 - Atkinson Elementary School,88.19
613,Brantley County, 0294 - Nahunta Elementary School,88.26
763,Bremen City, 0209 - Bremen Middle School,19.37
763,Bremen City, 0201 - Bremen High School,15.7
763,Bremen City, 0110 - Bremen 4th & 5th Grade Academy,23.74
763,Bremen City, 2050 - Jones Elementary School,20.83
614,Brooks County, 0197 - Brooks County Middle School,*
614,Brooks County, 0193 - Quitman Elementary School,*
614,Brooks County, 0393 - North Brooks Elementary School,*
614,Brooks County, 0394 - Delta Innovative School,*
614,Brooks County, 0110 - Brooks County High School,*
615,Bryan County, 0199 - Richmond Hill Middle School,26.95
615,Bryan County, 0503 - McAllister Elementary School,6.04
615,Bryan County, 0302 - Richmond Hill Elementary School,35.19
615,Bryan County, 0402 - Bryan County Middle School,69.44
615,Bryan County, 0202 - Richmond Hill Primary School,31.99
615,Bryan County, 0286 - Bryan County Elementary School,69.91
615,Bryan County, 0101 - Dr. George Washington Carver Elementary School,35.23
615,Bryan County, 0282 - Lanier Primary School,69.03
615,Bryan County, 0502 - Bryan County High School,62.88
615,Bryan County, 0182 - Richmond Hill High School,23.64
764,Buford City, 0191 - Buford High School,32.14
764,Buford City, 0100 - Buford Academy,38.58
764,Buford City, 0104 - Buford Middle School,38.47
764,Buford City, 0196 - Buford Elementary School,33.33
616,Bulloch County, 0300 - Southeast Bulloch Middle School,43.84
616,Bulloch County, 4052 - Portal Middle/High School,61
616,Bulloch County, 0198 - William James Middle School,58.53
616,Bulloch County, 0200 - Brooklet Elementary School,36.77
616,Bulloch County, 2050 - Julia P. Bryant Elementary School,52.82
616,Bulloch County, 2054 - Statesboro High School,57.44
616,Bulloch County, 0299 - Langston Chapel Middle School,79.58
616,Bulloch County, 0203 - Southeast Bulloch High School,38.8
616,Bulloch County, 5050 - Mattie Lively Elementary School,79.52
616,Bulloch County, 0100 - Mill Creek Elementary School,73.38
616,Bulloch County, 0199 - Langston Chapel Elementary School,90.86
616,Bulloch County, 0107 - Nevils Elementary School,46.45
616,Bulloch County, 5054 - Sallie Zetterower Elementary School,66.67
616,Bulloch County, 3054 - Stilson Elementary School,56.65
616,Bulloch County, 0399 - Portal Elementary School,72.62
617,Burke County, 0188 - Burke County Middle School,*
617,Burke County, 0288 - Burke County High School,*
617,Burke County, 2056 - Waynesboro Primary School,*
617,Burke County, 0196 - S G A Elementary School,*
617,Burke County, 0104 - Blakeney Elementary,*
618,Butts County, 0190 - Jackson High School,88.58
618,Butts County, 0111 - Jackson Elementary School,88.61
618,Butts County, 0104 - Hampton L. Daughtry Elementary School,88.51
618,Butts County, 0108 - Stark Elementary School,88.59
618,Butts County, 0100 - Henderson Middle School,88.61
765,Calhoun City, 0205 - Calhoun Middle School,59.86
765,Calhoun City, 0405 - Calhoun Elementary School,62.19
765,Calhoun City, 3050 - Calhoun High School,49.15
619,Calhoun County, 0113 - Calhoun County High School,*
619,Calhoun County, 0179 - Calhoun County Elementary School,*
619,Calhoun County, 0213 - Calhoun County Middle School,*
620,Camden County, 0100 - Mamie Lou Gross Elementary School,59.73
620,Camden County, 0187 - Crooked River Elementary School,46.91
620,Camden County, 0192 - Woodbine Elementary School,65.3
620,Camden County, 0182 - Camden Middle School,52.87
620,Camden County, 0295 - Camden County High School,40.3
620,Camden County, 0197 - Sugarmill Elementary,36.69
620,Camden County, 0189 - Matilda Harris Elementary School,46.25
620,Camden County, 0110 - Saint Marys Elementary School,52.34
620,Camden County, 0195 - David L Rainer Elementary School,54.48
620,Camden County, 0105 - Saint Marys Middle School,44.12
620,Camden County, 0193 - Kingsland Elementary School,53.9
620,Camden County, 0495 - Mary Lee Clark Elementary School,51.06
621,Candler County, 0102 - Metter Middle School,90.08
621,Candler County, 0101 - Metter High School ,89.98
621,Candler County, 0302 - Metter Elementary School,90
622,Carroll County, 0305 - Villa Rica Middle,66.93
622,Carroll County, 2052 - Central High School,48.34
622,Carroll County, 0101 - Bowdon Middle School,64.24
622,Carroll County, 0115 - Providence Elementary School,58.06
622,Carroll County, 0208 - Mt. Zion Middle School ,70.06
622,Carroll County, 0176 - Mount Zion Elementary School,77.16
622,Carroll County, 0177 - Central Middle School,51.21
622,Carroll County, 0112 - KidsPeace,*
622,Carroll County, 5052 - Sand Hill Elementary School,55.07
622,Carroll County, 0212 - Mt. Zion High School,63.27
622,Carroll County, 5054 - Villa Rica High School,54.67
622,Carroll County, 2050 - Bowdon Elementary School,63.4
622,Carroll County, 0605 - Glanton-Hindsman Elementary,61.98
622,Carroll County, 0705 - Villa Rica Elementary School,72.6
622,Carroll County, 1054 - Temple Elementary School,65.61
622,Carroll County, 5050 - Central Elementary School,44.98
622,Carroll County, 0189 - Temple High School,57.26
622,Carroll County, 0100 - Sharp Creek Elementary School,78.1
622,Carroll County, 0477 - Whitesburg Elementary School,63.11
622,Carroll County, 0405 - Ithica Elementary ,50
622,Carroll County, 0102 - Temple Middle School,69.51
622,Carroll County, 0198 - Bay Springs Middle School,56.91
622,Carroll County, 3050 - Bowdon High School,52.18
622,Carroll County, 0377 - Roopville Elementary School,44.66
766,Carrollton City, 1550 - Carrollton Jr. High School,57.87
766,Carrollton City, 0106 - Carrollton Upper Elementary School,62.69
766,Carrollton City, 0193 - Carrollton Elementary School,68.51
766,Carrollton City, 1050 - Carrollton High School,44.85
767,Cartersville City, 0277 - Cartersville Middle School,56.82
767,Cartersville City, 2050 - Cartersville High School,41.38
767,Cartersville City, 0191 - Cartersville Elementary School,55.11
767,Cartersville City, 0177 - Cartersville Primary School,56.22
623,Catoosa County, 1054 - West Side Elementary School,75.05
623,Catoosa County, 1050 - Boynton Elementary School,34.3
623,Catoosa County, 0105 - Woodstation Elementary School,41.21
623,Catoosa County, 3052 - Ringgold Elementary School,47.28
623,Catoosa County, 5052 - Ringgold Middle School,48.59
623,Catoosa County, 0103 - Battlefield Elementary School,55.03
623,Catoosa County, 0109 - Heritage High School,26.37
623,Catoosa County, 0100 - Ringgold Primary School,47.86
623,Catoosa County, 3050 - Cloud Springs Elementary School,75.63
623,Catoosa County, 2552 - Lakeview Middle School,69.8
623,Catoosa County, 0185 - Tiger Creek Elementary School,63.43
623,Catoosa County, 1052 - Lakeview-Fort Oglethorpe High School,60.51
623,Catoosa County, 4052 - Ringgold High School,36.52
623,Catoosa County, 0102 - Battlefield Primary,55.46
623,Catoosa County, 5050 - Graysville Elementary School,42.11
623,Catoosa County, 0205 - Heritage Middle School,35.83
624,Charlton County, 0199 - Folkston Elementary School,69.96
624,Charlton County, 0287 - Charlton County High School,60.47
624,Charlton County, 4050 - St. George Elementary School,75.8
624,Charlton County, 0112 - Bethune Middle School,75.08
626,Chattahoochee County, 0106 - Chattahoochee County Middle School,77.71
626,Chattahoochee County, 0206 - Chattahoochee County High School,45.56
626,Chattahoochee County, 0101 - Chattahoochee County Education Center,*
627,Chattooga County, 3050 - Menlo Elementary School,58.59
627,Chattooga County, 1050 - Chattooga High School,81.4
627,Chattooga County, 0106 - Leroy Massey Elementary School,*
627,Chattooga County, 0111 - Chattooga Academy,10
627,Chattooga County, 2050 - Lyerly Elementary School,79.2
627,Chattooga County, 2052 - Summerville Middle School,88.64
628,Cherokee County, 0191 - Sequoyah High School,19.77
628,Cherokee County, 0190 - Mountain Road Elementary School,23.08
628,Cherokee County, 0313 - Clark Creek Elementary School,45.53
628,Cherokee County, 0105 - William G. Hasty  Sr. Elementary School,82.63
628,Cherokee County, 0197 - Woodstock High School,24.81
628,Cherokee County, 0198 - R. M. Moore Elementary School,63.13
628,Cherokee County, 0113 - Mill Creek Middle School,25.62
628,Cherokee County, 0309 - Little River Elem.,18.72
628,Cherokee County, 0199 - Holly Springs Elementary School,39.34
628,Cherokee County, 0196 - Bascomb Elementary School,6.41
628,Cherokee County, 2054 - Oak Grove Elementary School,66.59
628,Cherokee County, 0181 - E. T. Booth Middle School,32.16
628,Cherokee County, 0189 - Boston Elementary School,31.74
628,Cherokee County, 0115 - River Ridge High School,21.09
628,Cherokee County, 0287 - Teasley Middle School,54.53
628,Cherokee County, 0116 - Indian Knoll Elementary,28.9
628,Cherokee County, 0505 - Free Home Elementary School,24.07
628,Cherokee County, 0108 - Avery Elementary School,17.02
628,Cherokee County, 0205 - Freedom Middle School,20.46
628,Cherokee County, 5050 - Cherokee High School,35.09
628,Cherokee County, 1052 - Clayton Elementary School,33.2
628,Cherokee County, 0106 - Creekview High School,11.52
628,Cherokee County, 0187 - Dean Rusk Middle School,24.24
628,Cherokee County, 0203 - Liberty Elementary School,24.2
628,Cherokee County, 0305 - Creekland Middle School,16.57
628,Cherokee County, 0397 - Arnold Mill Elementary School,21.89
628,Cherokee County, 0104 - Woodstock Elementary School,37.1
628,Cherokee County, 0101 - Carmel Elementary School,46.73
628,Cherokee County, 0509 - J. Knox Elementary,40.68
628,Cherokee County, 0182 - Johnston Elementary School,34.84
628,Cherokee County, 0193 - Sixes Elementary School,11.89
628,Cherokee County, 0176 - Etowah High School,24.41
628,Cherokee County, 0213 - Ball Ground Elementary School,27.81
628,Cherokee County, 0297 - Woodstock Middle School,38.28
628,Cherokee County, 5052 - Macedonia Elementary School,9.83
628,Cherokee County, 3052 - Hickory Flat Elementary School,12.89
769,Chickamauga City, 0111 - Gordon Lee Middle School,21.96
769,Chickamauga City, 0211 - Gordon Lee High School,17.19
769,Chickamauga City, 1050 - Chickamauga Elementary School,22.68
773,City Schools of Decatur, 1552 - Renfroe Middle School,12.94
773,City Schools of Decatur, 0505 - Clairemont Elementary School,21.78
773,City Schools of Decatur, 0405 - Winnona Park Elementary School,5.48
773,City Schools of Decatur, 0112 - Fifth Avenue Upper Elementary School,12.13
773,City Schools of Decatur, 3050 - Decatur High School,12.71
773,City Schools of Decatur, 0105 - Oakhurst Elementary School,5.63
773,City Schools of Decatur, 0212 - Glennwood Elementary School,8.11
773,City Schools of Decatur, 0115 - Westchester Elementary School,#
629,Clarke County, 0296 - Burney-Harris-Lyons Middle School,92.05
629,Clarke County, 1062 - Whitehead Road Elementary School,92
629,Clarke County, 2062 - Winterville Elementary School,92.05
629,Clarke County, 5058 - Hilsman Middle School,92.09
629,Clarke County, 3056 - Barrow Elementary School,92.02
629,Clarke County, 0105 - Alps Road Elementary School,91.99
629,Clarke County, 0178 - Timothy Elementary School,92.02
629,Clarke County, 4060 - Oglethorpe Avenue Elementary School,92.11
629,Clarke County, 5056 - Chase Street Elementary School,92.05
629,Clarke County, 0196 - Coile Middle School,92.11
629,Clarke County, 0205 - Gaines Elementary School,92
629,Clarke County, 1058 - Clarke Middle School,92.02
629,Clarke County, 2056 - Barnett Shoals Elementary School,92.06
629,Clarke County, 0191 - Cleveland Road Elementary School,92.19
629,Clarke County, 0391 - Whit Davis Road Elementary School,92.12
629,Clarke County, 0104 - Classic City High School,92.11
629,Clarke County, 3058 - Fowler Drive Elementary School,92.06
629,Clarke County, 0102 - Cedar Shoals High School,92.05
629,Clarke County, 0112 - Judia Jackson Harris Elementary,92.07
629,Clarke County, 0291 - Howard B. Stroud Elementary School,92.01
629,Clarke County, 5556 - Clarke Central High School,92.04
630,Clay County, 0104 - Clay County Middle School,*
630,Clay County, 0204 - Clay County Elementary,*
631,Clayton County, 2062 - West Clayton Elementary School,92.89
631,Clayton County, 1054 - Forest Park High School,92.98
631,Clayton County, 0290 - Mount Zion High School,92.96
631,Clayton County, 2060 - Riverdale Elementary School,92.9
631,Clayton County, 0203 - Harper Elementary School,92.93
631,Clayton County, 0190 - Lovejoy High School,92.96
631,Clayton County, 4056 - Lake City Elementary School,92.87
631,Clayton County, 0174 - Mundys Mill Middle School,92.99
631,Clayton County, 0105 - Thurgood Marshall Elementary School,92.98
631,Clayton County, 0177 - Adamson Middle School,92.96
631,Clayton County, 0103 - Callaway Elementary School,92.91
631,Clayton County, 1050 - Anderson Elementary School,92.88
631,Clayton County, 0176 - Mount Zion Elementary School,92.95
631,Clayton County, 4050 - Church Street Elementary School,92.9
631,Clayton County, 0104 - Mundy's Mill High School,92.96
631,Clayton County, 4058 - Morrow High School,92.94
631,Clayton County, 0114 - Elite Scholars Academy School,92.92
631,Clayton County, 2054 - Forest Park Middle School,92.86
631,Clayton County, 3054 - Haynie Elementary School,92.94
631,Clayton County, 0295 - Lake Ridge Elementary School,92.91
631,Clayton County, 0106 - Jonesboro Middle School,92.97
631,Clayton County, 0379 - Michelle Obama STEM Elementary Academy,92.92
631,Clayton County, 0305 - Kemp Elem School,92.92
631,Clayton County, 1052 - East Clayton Elementary School,92.89
631,Clayton County, 0181 - Pointe South Elementary School,92.95
631,Clayton County, 0100 - M. D. Roberts Middle School,92.97
631,Clayton County, 0204 - Martin Luther King  Jr. Elementary School,92.98
631,Clayton County, 0307 - Unidos Dual Language School,92.81
631,Clayton County, 1550 - Arnold Elementary School,92.95
631,Clayton County, 3052 - North Clayton Middle School,92.9
631,Clayton County, 5054 - Huie Elementary School,92.91
631,Clayton County, 0109 - Mount Zion Primary,92.88
631,Clayton County, 0215 - Martha Ellen Stilwell School for the Performing Arts,92.96
631,Clayton County, 1062 - Tara Elementary School,92.99
631,Clayton County, 5052 - Edmonds Elementary School,92.86
631,Clayton County, 0377 - Riverdale High School,92.95
631,Clayton County, 0191 - Lovejoy Middle School,92.91
631,Clayton County, 3060 - Riverdale Middle School,92.94
631,Clayton County, 5056 - William M. McGarrah Elementary School,92.93
631,Clayton County, 0200 - Roberta T. Smith Elementary School,92.96
631,Clayton County, 0304 - James Jackson Elementary School,92.83
631,Clayton County, 0173 - Kilpatrick Elementary School,92.87
631,Clayton County, 1056 - Jonesboro High School,92.94
631,Clayton County, 1058 - Lee Street Elementary School,92.84
631,Clayton County, 0378 - Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning,92.93
631,Clayton County, 0207 - Rex Mill Middle School,92.93
631,Clayton County, 0107 - Sequoyah Middle School,92.93
631,Clayton County, 0380 - Kay R Pace Elementary School of the Arts,92.81
631,Clayton County, 0115 - Charles R. Drew High School,92.93
631,Clayton County, 0117 - Morrow Middle School,92.89
631,Clayton County, 0175 - Brown Elementary School,93.24
631,Clayton County, 0199 - Hawthorne Elementary School,92.92
631,Clayton County, 1060 - Northcutt Elementary School,*
631,Clayton County, 2554 - Fountain Elementary School,92.97
631,Clayton County, 0205 - Kemp Primary,92.92
631,Clayton County, 0277 - Pointe South Middle School,92.91
631,Clayton County, 2052 - North Clayton High School,92.95
631,Clayton County, 5060 - Swint Elementary School,92.87
631,Clayton County, 2058 - Morrow Elementary School,92.93
631,Clayton County, 0195 - River's Edge Elementary School,92.92
631,Clayton County, 0116 - Eddie White Middle School,92.95
631,Clayton County, 0276 - Oliver Elementary School,92.91
631,Clayton County, 4060 - Suder Elementary School,92.92
631,Clayton County, 0197 - Kendrick Middle School,92.95
631,Clayton County, 3050 - Babb Middle School,92.99
632,Clinch County, 0201 - Clinch County Middle School,94.86
632,Clinch County, 1050 - Clinch County High School,61.69
632,Clinch County, 0101 - Clinch County Elementary School,*
633,Cobb County, 0198 - Chalker Elementary School,27.84
633,Cobb County, 0397 - Green Acres Elementary School,*
633,Cobb County, 0373 - Sprayberry High School,37.97
633,Cobb County, 0389 - Simpson Middle School,11.64
633,Cobb County, 0394 - Hightower Trail Middle School,5.38
633,Cobb County, 2050 - Argyle Elementary School,85.92
633,Cobb County, 2066 - Osborne High School,79.02
633,Cobb County, 0118 - Mableton Elementary School,78.77
633,Cobb County, 4056 - Daniell Middle School,44.27
633,Cobb County, 5068 - Eastvalley Elementary School,25.21
633,Cobb County, 4068 - Teasley Elementary School,24.86
633,Cobb County, 0375 - Murdock Elementary School,7.25
633,Cobb County, 0407 - Barber Middle School,50.16
633,Cobb County, 0607 - Lovinggood Middle School,24.96
633,Cobb County, 3064 - Milford Elementary School,87.76
633,Cobb County, 0184 - McCleskey Middle School,33.77
633,Cobb County, 0292 - Ford Elementary School,#
